"year","creditorEntity","debtorCountry","series","data"
1996,"978","GHA","DT.INR.DPPG",NA
1997,"978","GHA","DT.INR.DPPG",NA
1998,"978","GHA","DT.INR.DPPG",NA
1999,"978","GHA","DT.INR.DPPG",NA
2000,"978","GHA","DT.INR.DPPG",NA
2001,"978","GHA","DT.INR.DPPG",NA
2002,"978","GHA","DT.INR.DPPG",NA
2003,"978","GHA","DT.INR.DPPG",NA
2004,"978","GHA","DT.INR.DPPG",NA
2005,"978","GHA","DT.INR.DPPG",NA
2006,"978","GHA","DT.INR.DPPG",NA
2007,"978","GHA","DT.INR.DPPG",NA
2008,"978","GHA","DT.INR.DPPG",NA
2009,"978","GHA","DT.INR.DPPG",NA
2010,"978","GHA","DT.INR.DPPG",NA
2011,"978","GHA","DT.INR.DPPG",NA
2012,"978","GHA","DT.INR.DPPG",NA
2013,"978","GHA","DT.INR.DPPG",NA
2014,"978","GHA","DT.INR.DPPG",NA
2015,"978","GHA","DT.INR.DPPG",NA
2016,"978","GHA","DT.INR.DPPG",NA
2017,"978","GHA","DT.INR.DPPG",NA
2018,"978","GHA","DT.INR.DPPG",NA
2019,"978","GHA","DT.INR.DPPG",NA
2020,"978","GHA","DT.INR.DPPG",NA
2021,"978","GHA","DT.INR.DPPG",NA
2022,"978","GHA","DT.INR.DPPG",NA
2023,"978","GHA","DT.INR.DPPG",NA
1990,"987","GHA","DT.INR.DPPG",NA
1991,"987","GHA","DT.INR.DPPG",NA
1992,"987","GHA","DT.INR.DPPG",NA
1993,"987","GHA","DT.INR.DPPG",NA
1994,"987","GHA","DT.INR.DPPG",NA
1995,"987","GHA","DT.INR.DPPG",NA
1996,"987","GHA","DT.INR.DPPG",NA
1997,"987","GHA","DT.INR.DPPG",NA
1998,"987","GHA","DT.INR.DPPG",NA
1999,"987","GHA","DT.INR.DPPG",NA
2000,"987","GHA","DT.INR.DPPG",NA
2001,"987","GHA","DT.INR.DPPG",NA
2002,"987","GHA","DT.INR.DPPG",NA
2003,"987","GHA","DT.INR.DPPG",NA
2004,"987","GHA","DT.INR.DPPG",NA
2005,"987","GHA","DT.INR.DPPG",NA
2006,"987","GHA","DT.INR.DPPG",NA
2007,"987","GHA","DT.INR.DPPG",NA
2008,"987","GHA","DT.INR.DPPG",NA
2009,"987","GHA","DT.INR.DPPG",NA
2010,"987","GHA","DT.INR.DPPG",NA
2011,"987","GHA","DT.INR.DPPG",NA
2012,"987","GHA","DT.INR.DPPG",NA
2013,"987","GHA","DT.INR.DPPG",NA
2014,"987","GHA","DT.INR.DPPG",NA
2015,"987","GHA","DT.INR.DPPG",NA
2016,"987","GHA","DT.INR.DPPG",NA
2017,"987","GHA","DT.INR.DPPG",NA
2018,"987","GHA","DT.INR.DPPG",NA
2019,"987","GHA","DT.INR.DPPG",NA
2020,"987","GHA","DT.INR.DPPG",NA
2021,"987","GHA","DT.INR.DPPG",NA
2022,"987","GHA","DT.INR.DPPG",NA
2023,"987","GHA","DT.INR.DPPG",NA
1990,"988","GHA","DT.INR.DPPG",1
1991,"988","GHA","DT.INR.DPPG",1
1992,"988","GHA","DT.INR.DPPG",0
1993,"988","GHA","DT.INR.DPPG",0
1994,"988","GHA","DT.INR.DPPG",1
1995,"988","GHA","DT.INR.DPPG",0.75
1996,"988","GHA","DT.INR.DPPG",0
1997,"988","GHA","DT.INR.DPPG",0.75
1998,"988","GHA","DT.INR.DPPG",0.7499
1999,"988","GHA","DT.INR.DPPG",0.75
2000,"988","GHA","DT.INR.DPPG",0
2001,"988","GHA","DT.INR.DPPG",0.75
2002,"988","GHA","DT.INR.DPPG",0
2003,"988","GHA","DT.INR.DPPG",0.75
2004,"988","GHA","DT.INR.DPPG",0
2005,"988","GHA","DT.INR.DPPG",0
2006,"988","GHA","DT.INR.DPPG",0.7499
2007,"988","GHA","DT.INR.DPPG",0
2008,"988","GHA","DT.INR.DPPG",0.7499
2009,"988","GHA","DT.INR.DPPG",0.7499
2010,"988","GHA","DT.INR.DPPG",0.75
2011,"988","GHA","DT.INR.DPPG",0.75
2012,"988","GHA","DT.INR.DPPG",0
2013,"988","GHA","DT.INR.DPPG",0
2014,"988","GHA","DT.INR.DPPG",0
2015,"988","GHA","DT.INR.DPPG",0.75
2016,"988","GHA","DT.INR.DPPG",0
2017,"988","GHA","DT.INR.DPPG",0
2018,"988","GHA","DT.INR.DPPG",0.75
2019,"988","GHA","DT.INR.DPPG",0
2020,"988","GHA","DT.INR.DPPG",3.67
2021,"988","GHA","DT.INR.DPPG",1.1536
2022,"988","GHA","DT.INR.DPPG",0
2023,"988","GHA","DT.INR.DPPG",0
1990,"990","GHA","DT.INR.DPPG",NA
1991,"990","GHA","DT.INR.DPPG",NA
1992,"990","GHA","DT.INR.DPPG",NA
1993,"990","GHA","DT.INR.DPPG",NA
1994,"990","GHA","DT.INR.DPPG",NA
1995,"990","GHA","DT.INR.DPPG",NA
1996,"990","GHA","DT.INR.DPPG",NA
1997,"990","GHA","DT.INR.DPPG",NA
1998,"990","GHA","DT.INR.DPPG",NA
1999,"990","GHA","DT.INR.DPPG",NA
2000,"990","GHA","DT.INR.DPPG",NA
2001,"990","GHA","DT.INR.DPPG",NA
2002,"990","GHA","DT.INR.DPPG",NA
2003,"990","GHA","DT.INR.DPPG",NA
2004,"990","GHA","DT.INR.DPPG",NA
2005,"990","GHA","DT.INR.DPPG",NA
2006,"990","GHA","DT.INR.DPPG",NA
2007,"990","GHA","DT.INR.DPPG",NA
2008,"990","GHA","DT.INR.DPPG",NA
2009,"990","GHA","DT.INR.DPPG",NA
2010,"990","GHA","DT.INR.DPPG",NA
2011,"990","GHA","DT.INR.DPPG",NA
2012,"990","GHA","DT.INR.DPPG",NA
2013,"990","GHA","DT.INR.DPPG",NA
2014,"990","GHA","DT.INR.DPPG",NA
2015,"990","GHA","DT.INR.DPPG",NA
2016,"990","GHA","DT.INR.DPPG",NA
2017,"990","GHA","DT.INR.DPPG",NA
2018,"990","GHA","DT.INR.DPPG",NA
2019,"990","GHA","DT.INR.DPPG",NA
2020,"990","GHA","DT.INR.DPPG",NA
2021,"990","GHA","DT.INR.DPPG",NA
2022,"990","GHA","DT.INR.DPPG",NA
2023,"990","GHA","DT.INR.DPPG",NA
1990,"001","GRD","DT.INR.DPPG",NA
1991,"001","GRD","DT.INR.DPPG",NA
1992,"001","GRD","DT.INR.DPPG",NA
1993,"001","GRD","DT.INR.DPPG",NA
1994,"001","GRD","DT.INR.DPPG",NA
1995,"001","GRD","DT.INR.DPPG",NA
1996,"001","GRD","DT.INR.DPPG",NA
1997,"001","GRD","DT.INR.DPPG",NA
1998,"001","GRD","DT.INR.DPPG",NA
1999,"001","GRD","DT.INR.DPPG",NA
2000,"001","GRD","DT.INR.DPPG",NA
2001,"001","GRD","DT.INR.DPPG",NA
2002,"001","GRD","DT.INR.DPPG",NA
2003,"001","GRD","DT.INR.DPPG",NA
2004,"001","GRD","DT.INR.DPPG",NA
2005,"001","GRD","DT.INR.DPPG",NA
2006,"001","GRD","DT.INR.DPPG",NA
2007,"001","GRD","DT.INR.DPPG",NA
2008,"001","GRD","DT.INR.DPPG",NA
2009,"001","GRD","DT.INR.DPPG",NA
2010,"001","GRD","DT.INR.DPPG",NA
2011,"001","GRD","DT.INR.DPPG",NA
2012,"001","GRD","DT.INR.DPPG",NA
2013,"001","GRD","DT.INR.DPPG",NA
2014,"001","GRD","DT.INR.DPPG",NA
2015,"001","GRD","DT.INR.DPPG",NA
2016,"001","GRD","DT.INR.DPPG",NA
2017,"001","GRD","DT.INR.DPPG",NA
2018,"001","GRD","DT.INR.DPPG",NA
2019,"001","GRD","DT.INR.DPPG",NA
2020,"001","GRD","DT.INR.DPPG",NA
2021,"001","GRD","DT.INR.DPPG",NA
2022,"001","GRD","DT.INR.DPPG",NA
2023,"001","GRD","DT.INR.DPPG",NA
1990,"002","GRD","DT.INR.DPPG",0
1991,"002","GRD","DT.INR.DPPG",0
1992,"002","GRD","DT.INR.DPPG",0
1993,"002","GRD","DT.INR.DPPG",0
1994,"002","GRD","DT.INR.DPPG",0
1995,"002","GRD","DT.INR.DPPG",0
1996,"002","GRD","DT.INR.DPPG",0
1997,"002","GRD","DT.INR.DPPG",0
1998,"002","GRD","DT.INR.DPPG",0
1999,"002","GRD","DT.INR.DPPG",0
2000,"002","GRD","DT.INR.DPPG",0
2001,"002","GRD","DT.INR.DPPG",0
2002,"002","GRD","DT.INR.DPPG",0
2003,"002","GRD","DT.INR.DPPG",0
2004,"002","GRD","DT.INR.DPPG",0
2005,"002","GRD","DT.INR.DPPG",0
2006,"002","GRD","DT.INR.DPPG",5.3468
2007,"002","GRD","DT.INR.DPPG",0
2008,"002","GRD","DT.INR.DPPG",0
2009,"002","GRD","DT.INR.DPPG",0
2010,"002","GRD","DT.INR.DPPG",0
2011,"002","GRD","DT.INR.DPPG",0
2012,"002","GRD","DT.INR.DPPG",0
2013,"002","GRD","DT.INR.DPPG",0
2014,"002","GRD","DT.INR.DPPG",0
2015,"002","GRD","DT.INR.DPPG",0
2016,"002","GRD","DT.INR.DPPG",0
2017,"002","GRD","DT.INR.DPPG",0
2018,"002","GRD","DT.INR.DPPG",0
2019,"002","GRD","DT.INR.DPPG",0
2020,"002","GRD","DT.INR.DPPG",0
2021,"002","GRD","DT.INR.DPPG",0
2022,"002","GRD","DT.INR.DPPG",0
2023,"002","GRD","DT.INR.DPPG",0
1990,"003","GRD","DT.INR.DPPG",NA
1991,"003","GRD","DT.INR.DPPG",NA
1992,"003","GRD","DT.INR.DPPG",NA
1993,"003","GRD","DT.INR.DPPG",NA
1994,"003","GRD","DT.INR.DPPG",NA
1995,"003","GRD","DT.INR.DPPG",NA
1996,"003","GRD","DT.INR.DPPG",NA
1997,"003","GRD","DT.INR.DPPG",NA
1998,"003","GRD","DT.INR.DPPG",NA
1999,"003","GRD","DT.INR.DPPG",NA
2000,"003","GRD","DT.INR.DPPG",NA
2001,"003","GRD","DT.INR.DPPG",NA
2002,"003","GRD","DT.INR.DPPG",NA
2003,"003","GRD","DT.INR.DPPG",NA
2004,"003","GRD","DT.INR.DPPG",NA
2005,"003","GRD","DT.INR.DPPG",NA
2006,"003","GRD","DT.INR.DPPG",NA
2007,"003","GRD","DT.INR.DPPG",NA
2008,"003","GRD","DT.INR.DPPG",NA
2009,"003","GRD","DT.INR.DPPG",NA
2010,"003","GRD","DT.INR.DPPG",NA
2011,"003","GRD","DT.INR.DPPG",NA
2012,"003","GRD","DT.INR.DPPG",NA
2013,"003","GRD","DT.INR.DPPG",NA
2014,"003","GRD","DT.INR.DPPG",NA
2015,"003","GRD","DT.INR.DPPG",NA
2016,"003","GRD","DT.INR.DPPG",NA
2017,"003","GRD","DT.INR.DPPG",NA
2018,"003","GRD","DT.INR.DPPG",NA
2019,"003","GRD","DT.INR.DPPG",NA
2020,"003","GRD","DT.INR.DPPG",NA
2021,"003","GRD","DT.INR.DPPG",NA
2022,"003","GRD","DT.INR.DPPG",NA
2023,"003","GRD","DT.INR.DPPG",NA
1990,"004","GRD","DT.INR.DPPG",0
1991,"004","GRD","DT.INR.DPPG",0
1992,"004","GRD","DT.INR.DPPG",5
1993,"004","GRD","DT.INR.DPPG",0
1994,"004","GRD","DT.INR.DPPG",0
1995,"004","GRD","DT.INR.DPPG",0
1996,"004","GRD","DT.INR.DPPG",0
1997,"004","GRD","DT.INR.DPPG",0
1998,"004","GRD","DT.INR.DPPG",0
1999,"004","GRD","DT.INR.DPPG",0
2000,"004","GRD","DT.INR.DPPG",2.25
2001,"004","GRD","DT.INR.DPPG",0
2002,"004","GRD","DT.INR.DPPG",0
2003,"004","GRD","DT.INR.DPPG",0
2004,"004","GRD","DT.INR.DPPG",0
2005,"004","GRD","DT.INR.DPPG",0
2006,"004","GRD","DT.INR.DPPG",0
2007,"004","GRD","DT.INR.DPPG",0
2008,"004","GRD","DT.INR.DPPG",0
2009,"004","GRD","DT.INR.DPPG",0
2010,"004","GRD","DT.INR.DPPG",0
2011,"004","GRD","DT.INR.DPPG",0
2012,"004","GRD","DT.INR.DPPG",0
2013,"004","GRD","DT.INR.DPPG",0
2014,"004","GRD","DT.INR.DPPG",0
2015,"004","GRD","DT.INR.DPPG",3.0701
2016,"004","GRD","DT.INR.DPPG",0
2017,"004","GRD","DT.INR.DPPG",3.25
2018,"004","GRD","DT.INR.DPPG",0
2019,"004","GRD","DT.INR.DPPG",0
2020,"004","GRD","DT.INR.DPPG",0
2021,"004","GRD","DT.INR.DPPG",0
2022,"004","GRD","DT.INR.DPPG",0
2023,"004","GRD","DT.INR.DPPG",0
1990,"005","GRD","DT.INR.DPPG",0
1991,"005","GRD","DT.INR.DPPG",0
1992,"005","GRD","DT.INR.DPPG",0
1993,"005","GRD","DT.INR.DPPG",0
1994,"005","GRD","DT.INR.DPPG",0
1995,"005","GRD","DT.INR.DPPG",0
1996,"005","GRD","DT.INR.DPPG",0
1997,"005","GRD","DT.INR.DPPG",0
1998,"005","GRD","DT.INR.DPPG",0
1999,"005","GRD","DT.INR.DPPG",0
2000,"005","GRD","DT.INR.DPPG",0
2001,"005","GRD","DT.INR.DPPG",0
2002,"005","GRD","DT.INR.DPPG",0
2003,"005","GRD","DT.INR.DPPG",0
2004,"005","GRD","DT.INR.DPPG",0
2005,"005","GRD","DT.INR.DPPG",0
2006,"005","GRD","DT.INR.DPPG",0
2007,"005","GRD","DT.INR.DPPG",0
2008,"005","GRD","DT.INR.DPPG",0
2009,"005","GRD","DT.INR.DPPG",0
2010,"005","GRD","DT.INR.DPPG",0
2011,"005","GRD","DT.INR.DPPG",0
2012,"005","GRD","DT.INR.DPPG",0
2013,"005","GRD","DT.INR.DPPG",0
2014,"005","GRD","DT.INR.DPPG",0
2015,"005","GRD","DT.INR.DPPG",0
2016,"005","GRD","DT.INR.DPPG",0
2017,"005","GRD","DT.INR.DPPG",0
2018,"005","GRD","DT.INR.DPPG",0
2019,"005","GRD","DT.INR.DPPG",0
2020,"005","GRD","DT.INR.DPPG",0
2021,"005","GRD","DT.INR.DPPG",0
2022,"005","GRD","DT.INR.DPPG",0
2023,"005","GRD","DT.INR.DPPG",0
1990,"006","GRD","DT.INR.DPPG",NA
1991,"006","GRD","DT.INR.DPPG",NA
1992,"006","GRD","DT.INR.DPPG",NA
1993,"006","GRD","DT.INR.DPPG",NA
1994,"006","GRD","DT.INR.DPPG",NA
1995,"006","GRD","DT.INR.DPPG",NA
1996,"006","GRD","DT.INR.DPPG",NA
1997,"006","GRD","DT.INR.DPPG",NA
1998,"006","GRD","DT.INR.DPPG",NA
1999,"006","GRD","DT.INR.DPPG",NA
2000,"006","GRD","DT.INR.DPPG",NA
2001,"006","GRD","DT.INR.DPPG",NA
2002,"006","GRD","DT.INR.DPPG",NA
2003,"006","GRD","DT.INR.DPPG",NA
2004,"006","GRD","DT.INR.DPPG",NA
2005,"006","GRD","DT.INR.DPPG",NA
2006,"006","GRD","DT.INR.DPPG",NA
2007,"006","GRD","DT.INR.DPPG",NA
2008,"006","GRD","DT.INR.DPPG",NA
2009,"006","GRD","DT.INR.DPPG",NA
2010,"006","GRD","DT.INR.DPPG",NA
2011,"006","GRD","DT.INR.DPPG",NA
2012,"006","GRD","DT.INR.DPPG",NA
2013,"006","GRD","DT.INR.DPPG",NA
2014,"006","GRD","DT.INR.DPPG",NA
2015,"006","GRD","DT.INR.DPPG",NA
2016,"006","GRD","DT.INR.DPPG",NA
2017,"006","GRD","DT.INR.DPPG",NA
2018,"006","GRD","DT.INR.DPPG",NA
2019,"006","GRD","DT.INR.DPPG",NA
2020,"006","GRD","DT.INR.DPPG",NA
2021,"006","GRD","DT.INR.DPPG",NA
2022,"006","GRD","DT.INR.DPPG",NA
2023,"006","GRD","DT.INR.DPPG",NA
1990,"007","GRD","DT.INR.DPPG",0
1991,"007","GRD","DT.INR.DPPG",0
1992,"007","GRD","DT.INR.DPPG",0
1993,"007","GRD","DT.INR.DPPG",0
1994,"007","GRD","DT.INR.DPPG",0
1995,"007","GRD","DT.INR.DPPG",0
1996,"007","GRD","DT.INR.DPPG",7
1997,"007","GRD","DT.INR.DPPG",0
1998,"007","GRD","DT.INR.DPPG",5.9999
1999,"007","GRD","DT.INR.DPPG",0
2000,"007","GRD","DT.INR.DPPG",0
2001,"007","GRD","DT.INR.DPPG",0
2002,"007","GRD","DT.INR.DPPG",0
2003,"007","GRD","DT.INR.DPPG",0
2004,"007","GRD","DT.INR.DPPG",0
2005,"007","GRD","DT.INR.DPPG",0
2006,"007","GRD","DT.INR.DPPG",0
2007,"007","GRD","DT.INR.DPPG",0
2008,"007","GRD","DT.INR.DPPG",0
2009,"007","GRD","DT.INR.DPPG",0
2010,"007","GRD","DT.INR.DPPG",0
2011,"007","GRD","DT.INR.DPPG",0
2012,"007","GRD","DT.INR.DPPG",0
2013,"007","GRD","DT.INR.DPPG",0
2014,"007","GRD","DT.INR.DPPG",0
2015,"007","GRD","DT.INR.DPPG",0
2016,"007","GRD","DT.INR.DPPG",0
2017,"007","GRD","DT.INR.DPPG",0
2018,"007","GRD","DT.INR.DPPG",0
2019,"007","GRD","DT.INR.DPPG",0
2020,"007","GRD","DT.INR.DPPG",0
2021,"007","GRD","DT.INR.DPPG",0
2022,"007","GRD","DT.INR.DPPG",0
2023,"007","GRD","DT.INR.DPPG",0
1990,"008","GRD","DT.INR.DPPG",NA
1991,"008","GRD","DT.INR.DPPG",NA
1992,"008","GRD","DT.INR.DPPG",NA
1993,"008","GRD","DT.INR.DPPG",NA
1994,"008","GRD","DT.INR.DPPG",NA
1995,"008","GRD","DT.INR.DPPG",NA
1996,"008","GRD","DT.INR.DPPG",NA
1997,"008","GRD","DT.INR.DPPG",NA
1998,"008","GRD","DT.INR.DPPG",NA
1999,"008","GRD","DT.INR.DPPG",NA
2000,"008","GRD","DT.INR.DPPG",NA
2001,"008","GRD","DT.INR.DPPG",NA
2002,"008","GRD","DT.INR.DPPG",NA
2003,"008","GRD","DT.INR.DPPG",NA
2004,"008","GRD","DT.INR.DPPG",NA
2005,"008","GRD","DT.INR.DPPG",NA
2006,"008","GRD","DT.INR.DPPG",NA
2007,"008","GRD","DT.INR.DPPG",NA
2008,"008","GRD","DT.INR.DPPG",NA
2009,"008","GRD","DT.INR.DPPG",NA
2010,"008","GRD","DT.INR.DPPG",NA
2011,"008","GRD","DT.INR.DPPG",NA
2012,"008","GRD","DT.INR.DPPG",NA
2013,"008","GRD","DT.INR.DPPG",NA
2014,"008","GRD","DT.INR.DPPG",NA
2015,"008","GRD","DT.INR.DPPG",NA
2016,"008","GRD","DT.INR.DPPG",NA
2017,"008","GRD","DT.INR.DPPG",NA
2018,"008","GRD","DT.INR.DPPG",NA
2019,"008","GRD","DT.INR.DPPG",NA
2020,"008","GRD","DT.INR.DPPG",NA
2021,"008","GRD","DT.INR.DPPG",NA
2022,"008","GRD","DT.INR.DPPG",NA
2023,"008","GRD","DT.INR.DPPG",NA
1990,"009","GRD","DT.INR.DPPG",NA
1991,"009","GRD","DT.INR.DPPG",NA
1992,"009","GRD","DT.INR.DPPG",NA
1993,"009","GRD","DT.INR.DPPG",NA
1994,"009","GRD","DT.INR.DPPG",NA
1995,"009","GRD","DT.INR.DPPG",NA
1996,"009","GRD","DT.INR.DPPG",NA
1997,"009","GRD","DT.INR.DPPG",NA
1998,"009","GRD","DT.INR.DPPG",NA
1999,"009","GRD","DT.INR.DPPG",NA
2000,"009","GRD","DT.INR.DPPG",NA
2001,"009","GRD","DT.INR.DPPG",NA
2002,"009","GRD","DT.INR.DPPG",NA
2003,"009","GRD","DT.INR.DPPG",NA
2004,"009","GRD","DT.INR.DPPG",NA
2005,"009","GRD","DT.INR.DPPG",NA
2006,"009","GRD","DT.INR.DPPG",NA
2007,"009","GRD","DT.INR.DPPG",NA
2008,"009","GRD","DT.INR.DPPG",NA
2009,"009","GRD","DT.INR.DPPG",NA
2010,"009","GRD","DT.INR.DPPG",NA
2011,"009","GRD","DT.INR.DPPG",NA
2012,"009","GRD","DT.INR.DPPG",NA
2013,"009","GRD","DT.INR.DPPG",NA
2014,"009","GRD","DT.INR.DPPG",NA
2015,"009","GRD","DT.INR.DPPG",NA
2016,"009","GRD","DT.INR.DPPG",NA
2017,"009","GRD","DT.INR.DPPG",NA
2018,"009","GRD","DT.INR.DPPG",NA
2019,"009","GRD","DT.INR.DPPG",NA
2020,"009","GRD","DT.INR.DPPG",NA
2021,"009","GRD","DT.INR.DPPG",NA
2022,"009","GRD","DT.INR.DPPG",NA
2023,"009","GRD","DT.INR.DPPG",NA
1990,"010","GRD","DT.INR.DPPG",NA
1991,"010","GRD","DT.INR.DPPG",NA
1992,"010","GRD","DT.INR.DPPG",NA
1993,"010","GRD","DT.INR.DPPG",NA
1994,"010","GRD","DT.INR.DPPG",NA
1995,"010","GRD","DT.INR.DPPG",NA
1996,"010","GRD","DT.INR.DPPG",NA
1997,"010","GRD","DT.INR.DPPG",NA
1998,"010","GRD","DT.INR.DPPG",NA
1999,"010","GRD","DT.INR.DPPG",NA
2000,"010","GRD","DT.INR.DPPG",NA
2001,"010","GRD","DT.INR.DPPG",NA
2002,"010","GRD","DT.INR.DPPG",NA
2003,"010","GRD","DT.INR.DPPG",NA
2004,"010","GRD","DT.INR.DPPG",NA
2005,"010","GRD","DT.INR.DPPG",NA
2006,"010","GRD","DT.INR.DPPG",NA
2007,"010","GRD","DT.INR.DPPG",NA
2008,"010","GRD","DT.INR.DPPG",NA
2009,"010","GRD","DT.INR.DPPG",NA
2010,"010","GRD","DT.INR.DPPG",NA
2011,"010","GRD","DT.INR.DPPG",NA
2012,"010","GRD","DT.INR.DPPG",NA
2013,"010","GRD","DT.INR.DPPG",NA
2014,"010","GRD","DT.INR.DPPG",NA
2015,"010","GRD","DT.INR.DPPG",NA
2016,"010","GRD","DT.INR.DPPG",NA
2017,"010","GRD","DT.INR.DPPG",NA
2018,"010","GRD","DT.INR.DPPG",NA
2019,"010","GRD","DT.INR.DPPG",NA
2020,"010","GRD","DT.INR.DPPG",NA
2021,"010","GRD","DT.INR.DPPG",NA
2022,"010","GRD","DT.INR.DPPG",NA
2023,"010","GRD","DT.INR.DPPG",NA
1990,"011","GRD","DT.INR.DPPG",NA
1991,"011","GRD","DT.INR.DPPG",NA
1992,"011","GRD","DT.INR.DPPG",NA
1993,"011","GRD","DT.INR.DPPG",NA
1994,"011","GRD","DT.INR.DPPG",NA
1995,"011","GRD","DT.INR.DPPG",NA
1996,"011","GRD","DT.INR.DPPG",NA
1997,"011","GRD","DT.INR.DPPG",NA
1998,"011","GRD","DT.INR.DPPG",NA
1999,"011","GRD","DT.INR.DPPG",NA
2000,"011","GRD","DT.INR.DPPG",NA
2001,"011","GRD","DT.INR.DPPG",NA
2002,"011","GRD","DT.INR.DPPG",NA
2003,"011","GRD","DT.INR.DPPG",NA
2004,"011","GRD","DT.INR.DPPG",NA
2005,"011","GRD","DT.INR.DPPG",NA
2006,"011","GRD","DT.INR.DPPG",NA
2007,"011","GRD","DT.INR.DPPG",NA
2008,"011","GRD","DT.INR.DPPG",NA
2009,"011","GRD","DT.INR.DPPG",NA
2010,"011","GRD","DT.INR.DPPG",NA
2011,"011","GRD","DT.INR.DPPG",NA
2012,"011","GRD","DT.INR.DPPG",NA
2013,"011","GRD","DT.INR.DPPG",NA
2014,"011","GRD","DT.INR.DPPG",NA
2015,"011","GRD","DT.INR.DPPG",NA
2016,"011","GRD","DT.INR.DPPG",NA
2017,"011","GRD","DT.INR.DPPG",NA
2018,"011","GRD","DT.INR.DPPG",NA
2019,"011","GRD","DT.INR.DPPG",NA
2020,"011","GRD","DT.INR.DPPG",NA
2021,"011","GRD","DT.INR.DPPG",NA
2022,"011","GRD","DT.INR.DPPG",NA
2023,"011","GRD","DT.INR.DPPG",NA
1990,"012","GRD","DT.INR.DPPG",0
1991,"012","GRD","DT.INR.DPPG",0
1992,"012","GRD","DT.INR.DPPG",0
1993,"012","GRD","DT.INR.DPPG",0
1994,"012","GRD","DT.INR.DPPG",0
1995,"012","GRD","DT.INR.DPPG",0
1996,"012","GRD","DT.INR.DPPG",0
1997,"012","GRD","DT.INR.DPPG",0
1998,"012","GRD","DT.INR.DPPG",0
1999,"012","GRD","DT.INR.DPPG",0
2000,"012","GRD","DT.INR.DPPG",0
2001,"012","GRD","DT.INR.DPPG",0
2002,"012","GRD","DT.INR.DPPG",0
2003,"012","GRD","DT.INR.DPPG",0
2004,"012","GRD","DT.INR.DPPG",0
2005,"012","GRD","DT.INR.DPPG",0
2006,"012","GRD","DT.INR.DPPG",0
2007,"012","GRD","DT.INR.DPPG",5.5349
2008,"012","GRD","DT.INR.DPPG",0
2009,"012","GRD","DT.INR.DPPG",0
2010,"012","GRD","DT.INR.DPPG",0
2011,"012","GRD","DT.INR.DPPG",0
2012,"012","GRD","DT.INR.DPPG",0
2013,"012","GRD","DT.INR.DPPG",0
2014,"012","GRD","DT.INR.DPPG",0
2015,"012","GRD","DT.INR.DPPG",0.6599
2016,"012","GRD","DT.INR.DPPG",0
2017,"012","GRD","DT.INR.DPPG",0
2018,"012","GRD","DT.INR.DPPG",0
2019,"012","GRD","DT.INR.DPPG",0
2020,"012","GRD","DT.INR.DPPG",0
2021,"012","GRD","DT.INR.DPPG",0
2022,"012","GRD","DT.INR.DPPG",0
2023,"012","GRD","DT.INR.DPPG",0
1990,"018","GRD","DT.INR.DPPG",0
1991,"018","GRD","DT.INR.DPPG",0
1992,"018","GRD","DT.INR.DPPG",0
1993,"018","GRD","DT.INR.DPPG",0
1994,"018","GRD","DT.INR.DPPG",0
1995,"018","GRD","DT.INR.DPPG",0
1996,"018","GRD","DT.INR.DPPG",0
1997,"018","GRD","DT.INR.DPPG",0
1998,"018","GRD","DT.INR.DPPG",0
1999,"018","GRD","DT.INR.DPPG",0
2000,"018","GRD","DT.INR.DPPG",0
2001,"018","GRD","DT.INR.DPPG",0
2002,"018","GRD","DT.INR.DPPG",0
2003,"018","GRD","DT.INR.DPPG",0
2004,"018","GRD","DT.INR.DPPG",0
2005,"018","GRD","DT.INR.DPPG",0
2006,"018","GRD","DT.INR.DPPG",0
2007,"018","GRD","DT.INR.DPPG",0
2008,"018","GRD","DT.INR.DPPG",0
2009,"018","GRD","DT.INR.DPPG",0
2010,"018","GRD","DT.INR.DPPG",0
2011,"018","GRD","DT.INR.DPPG",0
2012,"018","GRD","DT.INR.DPPG",0
2013,"018","GRD","DT.INR.DPPG",0
2014,"018","GRD","DT.INR.DPPG",0
2015,"018","GRD","DT.INR.DPPG",0
2016,"018","GRD","DT.INR.DPPG",0
2017,"018","GRD","DT.INR.DPPG",0
2018,"018","GRD","DT.INR.DPPG",0
2019,"018","GRD","DT.INR.DPPG",0
2020,"018","GRD","DT.INR.DPPG",0
2021,"018","GRD","DT.INR.DPPG",0
2022,"018","GRD","DT.INR.DPPG",0
2023,"018","GRD","DT.INR.DPPG",0
1990,"019","GRD","DT.INR.DPPG",NA
1991,"019","GRD","DT.INR.DPPG",NA
1992,"019","GRD","DT.INR.DPPG",NA
1993,"019","GRD","DT.INR.DPPG",NA
1994,"019","GRD","DT.INR.DPPG",NA
1995,"019","GRD","DT.INR.DPPG",NA
1996,"019","GRD","DT.INR.DPPG",NA
1997,"019","GRD","DT.INR.DPPG",NA
1998,"019","GRD","DT.INR.DPPG",NA
1999,"019","GRD","DT.INR.DPPG",NA
2000,"019","GRD","DT.INR.DPPG",NA
2001,"019","GRD","DT.INR.DPPG",NA
2002,"019","GRD","DT.INR.DPPG",NA
2003,"019","GRD","DT.INR.DPPG",NA
2004,"019","GRD","DT.INR.DPPG",NA
2005,"019","GRD","DT.INR.DPPG",NA
2006,"019","GRD","DT.INR.DPPG",NA
2007,"019","GRD","DT.INR.DPPG",NA
