"year","creditorEntity","debtorCountry","series","data"
1996,"012","GTM","DT.DOD.OFFT.CD",NA
1997,"012","GTM","DT.DOD.OFFT.CD",NA
1998,"012","GTM","DT.DOD.OFFT.CD",NA
1999,"012","GTM","DT.DOD.OFFT.CD",NA
2000,"012","GTM","DT.DOD.OFFT.CD",NA
2001,"012","GTM","DT.DOD.OFFT.CD",NA
2002,"012","GTM","DT.DOD.OFFT.CD",NA
2003,"012","GTM","DT.DOD.OFFT.CD",NA
2004,"012","GTM","DT.DOD.OFFT.CD",NA
2005,"012","GTM","DT.DOD.OFFT.CD",NA
2006,"012","GTM","DT.DOD.OFFT.CD",NA
2007,"012","GTM","DT.DOD.OFFT.CD",NA
2008,"012","GTM","DT.DOD.OFFT.CD",NA
2009,"012","GTM","DT.DOD.OFFT.CD",NA
2010,"012","GTM","DT.DOD.OFFT.CD",NA
2011,"012","GTM","DT.DOD.OFFT.CD",NA
2012,"012","GTM","DT.DOD.OFFT.CD",NA
2013,"012","GTM","DT.DOD.OFFT.CD",NA
2014,"012","GTM","DT.DOD.OFFT.CD",NA
2015,"012","GTM","DT.DOD.OFFT.CD",NA
2016,"012","GTM","DT.DOD.OFFT.CD",NA
2017,"012","GTM","DT.DOD.OFFT.CD",NA
2018,"012","GTM","DT.DOD.OFFT.CD",NA
2019,"012","GTM","DT.DOD.OFFT.CD",NA
2020,"012","GTM","DT.DOD.OFFT.CD",NA
2021,"012","GTM","DT.DOD.OFFT.CD",NA
2022,"012","GTM","DT.DOD.OFFT.CD",NA
2023,"012","GTM","DT.DOD.OFFT.CD",NA
1990,"018","GTM","DT.DOD.OFFT.CD",NA
1991,"018","GTM","DT.DOD.OFFT.CD",NA
1992,"018","GTM","DT.DOD.OFFT.CD",NA
1993,"018","GTM","DT.DOD.OFFT.CD",NA
1994,"018","GTM","DT.DOD.OFFT.CD",NA
1995,"018","GTM","DT.DOD.OFFT.CD",NA
1996,"018","GTM","DT.DOD.OFFT.CD",NA
1997,"018","GTM","DT.DOD.OFFT.CD",NA
1998,"018","GTM","DT.DOD.OFFT.CD",NA
1999,"018","GTM","DT.DOD.OFFT.CD",NA
2000,"018","GTM","DT.DOD.OFFT.CD",NA
2001,"018","GTM","DT.DOD.OFFT.CD",NA
2002,"018","GTM","DT.DOD.OFFT.CD",NA
2003,"018","GTM","DT.DOD.OFFT.CD",NA
2004,"018","GTM","DT.DOD.OFFT.CD",NA
2005,"018","GTM","DT.DOD.OFFT.CD",NA
2006,"018","GTM","DT.DOD.OFFT.CD",NA
2007,"018","GTM","DT.DOD.OFFT.CD",NA
2008,"018","GTM","DT.DOD.OFFT.CD",NA
2009,"018","GTM","DT.DOD.OFFT.CD",NA
2010,"018","GTM","DT.DOD.OFFT.CD",NA
2011,"018","GTM","DT.DOD.OFFT.CD",NA
2012,"018","GTM","DT.DOD.OFFT.CD",NA
2013,"018","GTM","DT.DOD.OFFT.CD",NA
2014,"018","GTM","DT.DOD.OFFT.CD",NA
2015,"018","GTM","DT.DOD.OFFT.CD",NA
2016,"018","GTM","DT.DOD.OFFT.CD",NA
2017,"018","GTM","DT.DOD.OFFT.CD",NA
2018,"018","GTM","DT.DOD.OFFT.CD",NA
2019,"018","GTM","DT.DOD.OFFT.CD",NA
2020,"018","GTM","DT.DOD.OFFT.CD",NA
2021,"018","GTM","DT.DOD.OFFT.CD",NA
2022,"018","GTM","DT.DOD.OFFT.CD",NA
2023,"018","GTM","DT.DOD.OFFT.CD",NA
1990,"021","GTM","DT.DOD.OFFT.CD",NA
1991,"021","GTM","DT.DOD.OFFT.CD",NA
1992,"021","GTM","DT.DOD.OFFT.CD",NA
1993,"021","GTM","DT.DOD.OFFT.CD",NA
1994,"021","GTM","DT.DOD.OFFT.CD",NA
1995,"021","GTM","DT.DOD.OFFT.CD",NA
1996,"021","GTM","DT.DOD.OFFT.CD",NA
1997,"021","GTM","DT.DOD.OFFT.CD",NA
1998,"021","GTM","DT.DOD.OFFT.CD",NA
1999,"021","GTM","DT.DOD.OFFT.CD",NA
2000,"021","GTM","DT.DOD.OFFT.CD",NA
2001,"021","GTM","DT.DOD.OFFT.CD",NA
2002,"021","GTM","DT.DOD.OFFT.CD",NA
2003,"021","GTM","DT.DOD.OFFT.CD",NA
2004,"021","GTM","DT.DOD.OFFT.CD",NA
2005,"021","GTM","DT.DOD.OFFT.CD",NA
2006,"021","GTM","DT.DOD.OFFT.CD",NA
2007,"021","GTM","DT.DOD.OFFT.CD",NA
2008,"021","GTM","DT.DOD.OFFT.CD",NA
2009,"021","GTM","DT.DOD.OFFT.CD",NA
2010,"021","GTM","DT.DOD.OFFT.CD",NA
2011,"021","GTM","DT.DOD.OFFT.CD",NA
2012,"021","GTM","DT.DOD.OFFT.CD",NA
2013,"021","GTM","DT.DOD.OFFT.CD",NA
2014,"021","GTM","DT.DOD.OFFT.CD",NA
2015,"021","GTM","DT.DOD.OFFT.CD",NA
2016,"021","GTM","DT.DOD.OFFT.CD",NA
2017,"021","GTM","DT.DOD.OFFT.CD",NA
2018,"021","GTM","DT.DOD.OFFT.CD",NA
2019,"021","GTM","DT.DOD.OFFT.CD",NA
2020,"021","GTM","DT.DOD.OFFT.CD",NA
2021,"021","GTM","DT.DOD.OFFT.CD",NA
2022,"021","GTM","DT.DOD.OFFT.CD",NA
2023,"021","GTM","DT.DOD.OFFT.CD",NA
1990,"050","GTM","DT.DOD.OFFT.CD",NA
1991,"050","GTM","DT.DOD.OFFT.CD",NA
1992,"050","GTM","DT.DOD.OFFT.CD",NA
1993,"050","GTM","DT.DOD.OFFT.CD",NA
1994,"050","GTM","DT.DOD.OFFT.CD",NA
1995,"050","GTM","DT.DOD.OFFT.CD",NA
1996,"050","GTM","DT.DOD.OFFT.CD",NA
1997,"050","GTM","DT.DOD.OFFT.CD",NA
1998,"050","GTM","DT.DOD.OFFT.CD",NA
1999,"050","GTM","DT.DOD.OFFT.CD",NA
2000,"050","GTM","DT.DOD.OFFT.CD",NA
2001,"050","GTM","DT.DOD.OFFT.CD",NA
2002,"050","GTM","DT.DOD.OFFT.CD",0
2003,"050","GTM","DT.DOD.OFFT.CD",0
2004,"050","GTM","DT.DOD.OFFT.CD",478000
2005,"050","GTM","DT.DOD.OFFT.CD",988000
2006,"050","GTM","DT.DOD.OFFT.CD",1150000
2007,"050","GTM","DT.DOD.OFFT.CD",1285000
2008,"050","GTM","DT.DOD.OFFT.CD",9097000
2009,"050","GTM","DT.DOD.OFFT.CD",10615000
2010,"050","GTM","DT.DOD.OFFT.CD",10615000
2011,"050","GTM","DT.DOD.OFFT.CD",10615000
2012,"050","GTM","DT.DOD.OFFT.CD",9772000
2013,"050","GTM","DT.DOD.OFFT.CD",9382000
2014,"050","GTM","DT.DOD.OFFT.CD",8992000
2015,"050","GTM","DT.DOD.OFFT.CD",8602000
2016,"050","GTM","DT.DOD.OFFT.CD",8267000
2017,"050","GTM","DT.DOD.OFFT.CD",7085000
2018,"050","GTM","DT.DOD.OFFT.CD",6730000
2019,"050","GTM","DT.DOD.OFFT.CD",6446000
2020,"050","GTM","DT.DOD.OFFT.CD",6093000
2021,"050","GTM","DT.DOD.OFFT.CD",5334000
2022,"050","GTM","DT.DOD.OFFT.CD",4691000
2023,"050","GTM","DT.DOD.OFFT.CD",4509000
1990,"301","GTM","DT.DOD.OFFT.CD",17602252.7
1991,"301","GTM","DT.DOD.OFFT.CD",17616175.4
1992,"301","GTM","DT.DOD.OFFT.CD",17153589.1
1993,"301","GTM","DT.DOD.OFFT.CD",15801486.4
1994,"301","GTM","DT.DOD.OFFT.CD",15327559.7
1995,"301","GTM","DT.DOD.OFFT.CD",14880067.4
1996,"301","GTM","DT.DOD.OFFT.CD",14423643.7
1997,"301","GTM","DT.DOD.OFFT.CD",15687364
1998,"301","GTM","DT.DOD.OFFT.CD",15098029
1999,"301","GTM","DT.DOD.OFFT.CD",15139884.3
2000,"301","GTM","DT.DOD.OFFT.CD",15000766.2
2001,"301","GTM","DT.DOD.OFFT.CD",12943853
2002,"301","GTM","DT.DOD.OFFT.CD",11000364.2
2003,"301","GTM","DT.DOD.OFFT.CD",9372621.1
2004,"301","GTM","DT.DOD.OFFT.CD",7529775
2005,"301","GTM","DT.DOD.OFFT.CD",5613969.9
2006,"301","GTM","DT.DOD.OFFT.CD",3634040.7
2007,"301","GTM","DT.DOD.OFFT.CD",1954255.6
2008,"301","GTM","DT.DOD.OFFT.CD",1494365.6
2009,"301","GTM","DT.DOD.OFFT.CD",1653927
2010,"301","GTM","DT.DOD.OFFT.CD",1628534.4
2011,"301","GTM","DT.DOD.OFFT.CD",1499510.3
2012,"301","GTM","DT.DOD.OFFT.CD",1437330.3
2013,"301","GTM","DT.DOD.OFFT.CD",1251410.3
2014,"301","GTM","DT.DOD.OFFT.CD",1060253.5
2015,"301","GTM","DT.DOD.OFFT.CD",817196.5
2016,"301","GTM","DT.DOD.OFFT.CD",767111
2017,"301","GTM","DT.DOD.OFFT.CD",742128.3
2018,"301","GTM","DT.DOD.OFFT.CD",608459.8
2019,"301","GTM","DT.DOD.OFFT.CD",559767.3
2020,"301","GTM","DT.DOD.OFFT.CD",490043.6
2021,"301","GTM","DT.DOD.OFFT.CD",412747.7
2022,"301","GTM","DT.DOD.OFFT.CD",316106.8
2023,"301","GTM","DT.DOD.OFFT.CD",249660.5
1990,"302","GTM","DT.DOD.OFFT.CD",293520000
1991,"302","GTM","DT.DOD.OFFT.CD",317633000
1992,"302","GTM","DT.DOD.OFFT.CD",320309000
1993,"302","GTM","DT.DOD.OFFT.CD",316796000
1994,"302","GTM","DT.DOD.OFFT.CD",3.12e+08
1995,"302","GTM","DT.DOD.OFFT.CD",305190000
1996,"302","GTM","DT.DOD.OFFT.CD",285986000
1997,"302","GTM","DT.DOD.OFFT.CD",289983000
1998,"302","GTM","DT.DOD.OFFT.CD",289304000
1999,"302","GTM","DT.DOD.OFFT.CD",270139000
2000,"302","GTM","DT.DOD.OFFT.CD",263517000
2001,"302","GTM","DT.DOD.OFFT.CD",235760000
2002,"302","GTM","DT.DOD.OFFT.CD",213025000
2003,"302","GTM","DT.DOD.OFFT.CD",190538000
2004,"302","GTM","DT.DOD.OFFT.CD",156805000
2005,"302","GTM","DT.DOD.OFFT.CD",133793000
2006,"302","GTM","DT.DOD.OFFT.CD",91605000
2007,"302","GTM","DT.DOD.OFFT.CD",73846000
2008,"302","GTM","DT.DOD.OFFT.CD",57651000
2009,"302","GTM","DT.DOD.OFFT.CD",42878000
2010,"302","GTM","DT.DOD.OFFT.CD",29640000
2011,"302","GTM","DT.DOD.OFFT.CD",20235000
2012,"302","GTM","DT.DOD.OFFT.CD",14662000
2013,"302","GTM","DT.DOD.OFFT.CD",10898000
2014,"302","GTM","DT.DOD.OFFT.CD",8103000
2015,"302","GTM","DT.DOD.OFFT.CD",7078000
2016,"302","GTM","DT.DOD.OFFT.CD",6185000
2017,"302","GTM","DT.DOD.OFFT.CD",5021000
2018,"302","GTM","DT.DOD.OFFT.CD",4412000
2019,"302","GTM","DT.DOD.OFFT.CD",3531000
2020,"302","GTM","DT.DOD.OFFT.CD",2644000
2021,"302","GTM","DT.DOD.OFFT.CD",1786000
2022,"302","GTM","DT.DOD.OFFT.CD",924000
2023,"302","GTM","DT.DOD.OFFT.CD",277000
1990,"701","GTM","DT.DOD.OFFT.CD",0
1991,"701","GTM","DT.DOD.OFFT.CD",46924916.6
1992,"701","GTM","DT.DOD.OFFT.CD",47094189
1993,"701","GTM","DT.DOD.OFFT.CD",52525701.4
1994,"701","GTM","DT.DOD.OFFT.CD",58903162.9
1995,"701","GTM","DT.DOD.OFFT.CD",57133131.7
1996,"701","GTM","DT.DOD.OFFT.CD",50646551.5
1997,"701","GTM","DT.DOD.OFFT.CD",69157364.3
1998,"701","GTM","DT.DOD.OFFT.CD",75268165.4
1999,"701","GTM","DT.DOD.OFFT.CD",82338551.2
2000,"701","GTM","DT.DOD.OFFT.CD",72419493.5
2001,"701","GTM","DT.DOD.OFFT.CD",99969651
2002,"701","GTM","DT.DOD.OFFT.CD",108373644.6
2003,"701","GTM","DT.DOD.OFFT.CD",129271708.7
2004,"701","GTM","DT.DOD.OFFT.CD",139973108
2005,"701","GTM","DT.DOD.OFFT.CD",128812409.9
2006,"701","GTM","DT.DOD.OFFT.CD",130399327.5
2007,"701","GTM","DT.DOD.OFFT.CD",131324561.4
2008,"701","GTM","DT.DOD.OFFT.CD",160870523.4
2009,"701","GTM","DT.DOD.OFFT.CD",173549858.8
2010,"701","GTM","DT.DOD.OFFT.CD",207894413.7
2011,"701","GTM","DT.DOD.OFFT.CD",220651038.3
2012,"701","GTM","DT.DOD.OFFT.CD",199087232.9
2013,"701","GTM","DT.DOD.OFFT.CD",162953466.3
2014,"701","GTM","DT.DOD.OFFT.CD",136082559.8
2015,"701","GTM","DT.DOD.OFFT.CD",130672199.2
2016,"701","GTM","DT.DOD.OFFT.CD",125804794.5
2017,"701","GTM","DT.DOD.OFFT.CD",120974313.6
2018,"701","GTM","DT.DOD.OFFT.CD",112920689.4
2019,"701","GTM","DT.DOD.OFFT.CD",135685483.9
2020,"701","GTM","DT.DOD.OFFT.CD",164817137.9
2021,"701","GTM","DT.DOD.OFFT.CD",150179493.9
2022,"701","GTM","DT.DOD.OFFT.CD",119540143.2
2023,"701","GTM","DT.DOD.OFFT.CD",106701430.5
1990,"801","GTM","DT.DOD.OFFT.CD",NA
1991,"801","GTM","DT.DOD.OFFT.CD",NA
1992,"801","GTM","DT.DOD.OFFT.CD",NA
1993,"801","GTM","DT.DOD.OFFT.CD",NA
1994,"801","GTM","DT.DOD.OFFT.CD",NA
1995,"801","GTM","DT.DOD.OFFT.CD",NA
1996,"801","GTM","DT.DOD.OFFT.CD",NA
1997,"801","GTM","DT.DOD.OFFT.CD",NA
1998,"801","GTM","DT.DOD.OFFT.CD",NA
1999,"801","GTM","DT.DOD.OFFT.CD",NA
2000,"801","GTM","DT.DOD.OFFT.CD",NA
2001,"801","GTM","DT.DOD.OFFT.CD",NA
2002,"801","GTM","DT.DOD.OFFT.CD",NA
2003,"801","GTM","DT.DOD.OFFT.CD",NA
2004,"801","GTM","DT.DOD.OFFT.CD",NA
2005,"801","GTM","DT.DOD.OFFT.CD",NA
2006,"801","GTM","DT.DOD.OFFT.CD",NA
2007,"801","GTM","DT.DOD.OFFT.CD",NA
2008,"801","GTM","DT.DOD.OFFT.CD",NA
2009,"801","GTM","DT.DOD.OFFT.CD",NA
2010,"801","GTM","DT.DOD.OFFT.CD",NA
2011,"801","GTM","DT.DOD.OFFT.CD",NA
2012,"801","GTM","DT.DOD.OFFT.CD",NA
2013,"801","GTM","DT.DOD.OFFT.CD",NA
2014,"801","GTM","DT.DOD.OFFT.CD",NA
2015,"801","GTM","DT.DOD.OFFT.CD",NA
2016,"801","GTM","DT.DOD.OFFT.CD",NA
2017,"801","GTM","DT.DOD.OFFT.CD",NA
2018,"801","GTM","DT.DOD.OFFT.CD",NA
2019,"801","GTM","DT.DOD.OFFT.CD",NA
2020,"801","GTM","DT.DOD.OFFT.CD",NA
2021,"801","GTM","DT.DOD.OFFT.CD",NA
2022,"801","GTM","DT.DOD.OFFT.CD",NA
2023,"801","GTM","DT.DOD.OFFT.CD",NA
1990,"901","GTM","DT.DOD.OFFT.CD",292918000
1991,"901","GTM","DT.DOD.OFFT.CD",278881000
1992,"901","GTM","DT.DOD.OFFT.CD",212559000
1993,"901","GTM","DT.DOD.OFFT.CD",178080000
1994,"901","GTM","DT.DOD.OFFT.CD",176643000
1995,"901","GTM","DT.DOD.OFFT.CD",158406000
1996,"901","GTM","DT.DOD.OFFT.CD",199722000
1997,"901","GTM","DT.DOD.OFFT.CD",187611000
1998,"901","GTM","DT.DOD.OFFT.CD",202910000
1999,"901","GTM","DT.DOD.OFFT.CD",258377000
2000,"901","GTM","DT.DOD.OFFT.CD",295675000
2001,"901","GTM","DT.DOD.OFFT.CD",329508000
2002,"901","GTM","DT.DOD.OFFT.CD",399814000
2003,"901","GTM","DT.DOD.OFFT.CD",427582000
2004,"901","GTM","DT.DOD.OFFT.CD",477760000
2005,"901","GTM","DT.DOD.OFFT.CD",478952000
2006,"901","GTM","DT.DOD.OFFT.CD",641531000
2007,"901","GTM","DT.DOD.OFFT.CD",739705000
2008,"901","GTM","DT.DOD.OFFT.CD",805818000
2009,"901","GTM","DT.DOD.OFFT.CD",1112114000
2010,"901","GTM","DT.DOD.OFFT.CD",1372093000
2011,"901","GTM","DT.DOD.OFFT.CD",1392129000
2012,"901","GTM","DT.DOD.OFFT.CD",1394610000
2013,"901","GTM","DT.DOD.OFFT.CD",1548763000
2014,"901","GTM","DT.DOD.OFFT.CD",1496604000
2015,"901","GTM","DT.DOD.OFFT.CD",1765416000
2016,"901","GTM","DT.DOD.OFFT.CD",1679137000
2017,"901","GTM","DT.DOD.OFFT.CD",1555282000
2018,"901","GTM","DT.DOD.OFFT.CD",1718020000
2019,"901","GTM","DT.DOD.OFFT.CD",1640502000
2020,"901","GTM","DT.DOD.OFFT.CD",1758127000
2021,"901","GTM","DT.DOD.OFFT.CD",1688967000
2022,"901","GTM","DT.DOD.OFFT.CD",2114448000
2023,"901","GTM","DT.DOD.OFFT.CD",2060837000
1990,"905","GTM","DT.DOD.OFFT.CD",NA
1991,"905","GTM","DT.DOD.OFFT.CD",NA
1992,"905","GTM","DT.DOD.OFFT.CD",NA
1993,"905","GTM","DT.DOD.OFFT.CD",NA
1994,"905","GTM","DT.DOD.OFFT.CD",NA
1995,"905","GTM","DT.DOD.OFFT.CD",NA
1996,"905","GTM","DT.DOD.OFFT.CD",NA
1997,"905","GTM","DT.DOD.OFFT.CD",NA
1998,"905","GTM","DT.DOD.OFFT.CD",NA
1999,"905","GTM","DT.DOD.OFFT.CD",NA
2000,"905","GTM","DT.DOD.OFFT.CD",NA
2001,"905","GTM","DT.DOD.OFFT.CD",NA
2002,"905","GTM","DT.DOD.OFFT.CD",NA
2003,"905","GTM","DT.DOD.OFFT.CD",NA
2004,"905","GTM","DT.DOD.OFFT.CD",NA
2005,"905","GTM","DT.DOD.OFFT.CD",NA
2006,"905","GTM","DT.DOD.OFFT.CD",NA
2007,"905","GTM","DT.DOD.OFFT.CD",NA
2008,"905","GTM","DT.DOD.OFFT.CD",NA
2009,"905","GTM","DT.DOD.OFFT.CD",NA
2010,"905","GTM","DT.DOD.OFFT.CD",NA
2011,"905","GTM","DT.DOD.OFFT.CD",NA
2012,"905","GTM","DT.DOD.OFFT.CD",NA
2013,"905","GTM","DT.DOD.OFFT.CD",NA
2014,"905","GTM","DT.DOD.OFFT.CD",NA
2015,"905","GTM","DT.DOD.OFFT.CD",NA
2016,"905","GTM","DT.DOD.OFFT.CD",NA
2017,"905","GTM","DT.DOD.OFFT.CD",NA
2018,"905","GTM","DT.DOD.OFFT.CD",NA
2019,"905","GTM","DT.DOD.OFFT.CD",NA
2020,"905","GTM","DT.DOD.OFFT.CD",NA
2021,"905","GTM","DT.DOD.OFFT.CD",NA
2022,"905","GTM","DT.DOD.OFFT.CD",NA
2023,"905","GTM","DT.DOD.OFFT.CD",NA
1990,"909","GTM","DT.DOD.OFFT.CD",663371000
1991,"909","GTM","DT.DOD.OFFT.CD",635610000
1992,"909","GTM","DT.DOD.OFFT.CD",618843000
1993,"909","GTM","DT.DOD.OFFT.CD",602229000
1994,"909","GTM","DT.DOD.OFFT.CD",715396000
1995,"909","GTM","DT.DOD.OFFT.CD",729352000
1996,"909","GTM","DT.DOD.OFFT.CD",693806000
1997,"909","GTM","DT.DOD.OFFT.CD",732968000
1998,"909","GTM","DT.DOD.OFFT.CD",845532000
1999,"909","GTM","DT.DOD.OFFT.CD",980855000
2000,"909","GTM","DT.DOD.OFFT.CD",983695000
2001,"909","GTM","DT.DOD.OFFT.CD",1036919000
2002,"909","GTM","DT.DOD.OFFT.CD",1204764000
2003,"909","GTM","DT.DOD.OFFT.CD",1223992000
2004,"909","GTM","DT.DOD.OFFT.CD",1273712000
2005,"909","GTM","DT.DOD.OFFT.CD",1230280000
2006,"909","GTM","DT.DOD.OFFT.CD",1302898000
2007,"909","GTM","DT.DOD.OFFT.CD",1469477000
2008,"909","GTM","DT.DOD.OFFT.CD",1519040000
2009,"909","GTM","DT.DOD.OFFT.CD",1768236000
2010,"909","GTM","DT.DOD.OFFT.CD",2068707000
2011,"909","GTM","DT.DOD.OFFT.CD",2167956000
2012,"909","GTM","DT.DOD.OFFT.CD",2210804000
2013,"909","GTM","DT.DOD.OFFT.CD",2404771000
2014,"909","GTM","DT.DOD.OFFT.CD",2348128000
2015,"909","GTM","DT.DOD.OFFT.CD",2493618000
2016,"909","GTM","DT.DOD.OFFT.CD",2397127000
2017,"909","GTM","DT.DOD.OFFT.CD",2255096000
2018,"909","GTM","DT.DOD.OFFT.CD",2190110000
2019,"909","GTM","DT.DOD.OFFT.CD",2064649000
2020,"909","GTM","DT.DOD.OFFT.CD",2168353000
2021,"909","GTM","DT.DOD.OFFT.CD",2002053000
2022,"909","GTM","DT.DOD.OFFT.CD",1914025000
2023,"909","GTM","DT.DOD.OFFT.CD",1853558000
1990,"913","GTM","DT.DOD.OFFT.CD",NA
1991,"913","GTM","DT.DOD.OFFT.CD",NA
1992,"913","GTM","DT.DOD.OFFT.CD",NA
1993,"913","GTM","DT.DOD.OFFT.CD",NA
1994,"913","GTM","DT.DOD.OFFT.CD",NA
1995,"913","GTM","DT.DOD.OFFT.CD",NA
1996,"913","GTM","DT.DOD.OFFT.CD",NA
1997,"913","GTM","DT.DOD.OFFT.CD",NA
1998,"913","GTM","DT.DOD.OFFT.CD",NA
1999,"913","GTM","DT.DOD.OFFT.CD",NA
2000,"913","GTM","DT.DOD.OFFT.CD",NA
2001,"913","GTM","DT.DOD.OFFT.CD",NA
2002,"913","GTM","DT.DOD.OFFT.CD",NA
2003,"913","GTM","DT.DOD.OFFT.CD",NA
2004,"913","GTM","DT.DOD.OFFT.CD",NA
2005,"913","GTM","DT.DOD.OFFT.CD",NA
2006,"913","GTM","DT.DOD.OFFT.CD",NA
2007,"913","GTM","DT.DOD.OFFT.CD",NA
2008,"913","GTM","DT.DOD.OFFT.CD",NA
2009,"913","GTM","DT.DOD.OFFT.CD",NA
2010,"913","GTM","DT.DOD.OFFT.CD",NA
2011,"913","GTM","DT.DOD.OFFT.CD",NA
2012,"913","GTM","DT.DOD.OFFT.CD",NA
2013,"913","GTM","DT.DOD.OFFT.CD",NA
2014,"913","GTM","DT.DOD.OFFT.CD",NA
2015,"913","GTM","DT.DOD.OFFT.CD",NA
2016,"913","GTM","DT.DOD.OFFT.CD",NA
2017,"913","GTM","DT.DOD.OFFT.CD",NA
2018,"913","GTM","DT.DOD.OFFT.CD",NA
2019,"913","GTM","DT.DOD.OFFT.CD",NA
2020,"913","GTM","DT.DOD.OFFT.CD",NA
2021,"913","GTM","DT.DOD.OFFT.CD",NA
2022,"913","GTM","DT.DOD.OFFT.CD",NA
2023,"913","GTM","DT.DOD.OFFT.CD",NA
1990,"915","GTM","DT.DOD.OFFT.CD",NA
1991,"915","GTM","DT.DOD.OFFT.CD",NA
1992,"915","GTM","DT.DOD.OFFT.CD",NA
1993,"915","GTM","DT.DOD.OFFT.CD",NA
1994,"915","GTM","DT.DOD.OFFT.CD",NA
1995,"915","GTM","DT.DOD.OFFT.CD",NA
1996,"915","GTM","DT.DOD.OFFT.CD",NA
1997,"915","GTM","DT.DOD.OFFT.CD",NA
1998,"915","GTM","DT.DOD.OFFT.CD",NA
1999,"915","GTM","DT.DOD.OFFT.CD",NA
2000,"915","GTM","DT.DOD.OFFT.CD",NA
2001,"915","GTM","DT.DOD.OFFT.CD",NA
2002,"915","GTM","DT.DOD.OFFT.CD",NA
2003,"915","GTM","DT.DOD.OFFT.CD",NA
2004,"915","GTM","DT.DOD.OFFT.CD",NA
2005,"915","GTM","DT.DOD.OFFT.CD",NA
2006,"915","GTM","DT.DOD.OFFT.CD",NA
2007,"915","GTM","DT.DOD.OFFT.CD",NA
2008,"915","GTM","DT.DOD.OFFT.CD",NA
2009,"915","GTM","DT.DOD.OFFT.CD",NA
2010,"915","GTM","DT.DOD.OFFT.CD",NA
2011,"915","GTM","DT.DOD.OFFT.CD",NA
2012,"915","GTM","DT.DOD.OFFT.CD",NA
2013,"915","GTM","DT.DOD.OFFT.CD",NA
2014,"915","GTM","DT.DOD.OFFT.CD",NA
2015,"915","GTM","DT.DOD.OFFT.CD",NA
2016,"915","GTM","DT.DOD.OFFT.CD",NA
2017,"915","GTM","DT.DOD.OFFT.CD",NA
2018,"915","GTM","DT.DOD.OFFT.CD",NA
2019,"915","GTM","DT.DOD.OFFT.CD",NA
2020,"915","GTM","DT.DOD.OFFT.CD",NA
2021,"915","GTM","DT.DOD.OFFT.CD",NA
2022,"915","GTM","DT.DOD.OFFT.CD",NA
2023,"915","GTM","DT.DOD.OFFT.CD",NA
1990,"990","GTM","DT.DOD.OFFT.CD",NA
1991,"990","GTM","DT.DOD.OFFT.CD",NA
1992,"990","GTM","DT.DOD.OFFT.CD",NA
1993,"990","GTM","DT.DOD.OFFT.CD",NA
1994,"990","GTM","DT.DOD.OFFT.CD",NA
1995,"990","GTM","DT.DOD.OFFT.CD",NA
1996,"990","GTM","DT.DOD.OFFT.CD",NA
1997,"990","GTM","DT.DOD.OFFT.CD",NA
1998,"990","GTM","DT.DOD.OFFT.CD",NA
1999,"990","GTM","DT.DOD.OFFT.CD",NA
2000,"990","GTM","DT.DOD.OFFT.CD",NA
2001,"990","GTM","DT.DOD.OFFT.CD",NA
2002,"990","GTM","DT.DOD.OFFT.CD",NA
2003,"990","GTM","DT.DOD.OFFT.CD",NA
2004,"990","GTM","DT.DOD.OFFT.CD",NA
2005,"990","GTM","DT.DOD.OFFT.CD",NA
2006,"990","GTM","DT.DOD.OFFT.CD",NA
2007,"990","GTM","DT.DOD.OFFT.CD",NA
2008,"990","GTM","DT.DOD.OFFT.CD",NA
2009,"990","GTM","DT.DOD.OFFT.CD",NA
2010,"990","GTM","DT.DOD.OFFT.CD",NA
2011,"990","GTM","DT.DOD.OFFT.CD",NA
2012,"990","GTM","DT.DOD.OFFT.CD",NA
2013,"990","GTM","DT.DOD.OFFT.CD",NA
2014,"990","GTM","DT.DOD.OFFT.CD",NA
2015,"990","GTM","DT.DOD.OFFT.CD",NA
2016,"990","GTM","DT.DOD.OFFT.CD",NA
2017,"990","GTM","DT.DOD.OFFT.CD",NA
2018,"990","GTM","DT.DOD.OFFT.CD",NA
2019,"990","GTM","DT.DOD.OFFT.CD",NA
2020,"990","GTM","DT.DOD.OFFT.CD",NA
2021,"990","GTM","DT.DOD.OFFT.CD",NA
2022,"990","GTM","DT.DOD.OFFT.CD",NA
2023,"990","GTM","DT.DOD.OFFT.CD",NA
1990,"001","GIN","DT.DOD.OFFT.CD",16512415.6
1991,"001","GIN","DT.DOD.OFFT.CD",16384503.7
1992,"001","GIN","DT.DOD.OFFT.CD",18573985.5
1993,"001","GIN","DT.DOD.OFFT.CD",14995805
1994,"001","GIN","DT.DOD.OFFT.CD",16055973
1995,"001","GIN","DT.DOD.OFFT.CD",19792827.8
1996,"001","GIN","DT.DOD.OFFT.CD",18144066.4
1997,"001","GIN","DT.DOD.OFFT.CD",16317356.2
1998,"001","GIN","DT.DOD.OFFT.CD",16773412.6
1999,"001","GIN","DT.DOD.OFFT.CD",14751906.4
2000,"001","GIN","DT.DOD.OFFT.CD",13284081.3
2001,"001","GIN","DT.DOD.OFFT.CD",12122345
2002,"001","GIN","DT.DOD.OFFT.CD",13293534.2
2003,"001","GIN","DT.DOD.OFFT.CD",14753972.1
2004,"001","GIN","DT.DOD.OFFT.CD",15012462.4
